Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"2.6. - 9.6.
							(8 dní)",11790,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"3.6. - 10.6.
							(8 dní)",12590,Kreta,Blue Sky Beach,103281,,All Inclusive
"4.6. - 11.6.
							(8 dní)",11790,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"3.6. - 10.6.
							(8 dní)",16917,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"3.6. - 10.6.
							(8 dní)",15631,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"3.6. - 10.6.
							(8 dní)",16551,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"3.6. - 10.6.
							(8 dní)",18291,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"3.6. - 10.6.
							(8 dní)",17990,Kreta,Jo-an Beach,8397,Inex,Polopenze
"4.6. - 11.6.
							(8 dní)",18490,Kreta,Jo-an Beach,8397,Inex,Polopenze
"2.6. - 9.6.
							(8 dní)",9290,Kreta,Fereniki,8182,Pantour,Snídaně
"2.6. - 9.6.
							(8 dní)",10570,Kreta,Fereniki,8182,,All Inclusive
"2.6. - 9.6.
							(8 dní)",9890,Kreta,Fereniki,8182,Pantour,Polopenze
"2.6. - 9.6.
							(8 dní)",12490,Kreta,Eri Beach,8148,Pantour,All Inclusive
"3.6. - 10.6.
							(8 dní)",12590,Kreta,Eri Beach,8148,,All Inclusive
"4.6. - 11.6.
							(8 dní)",12490,Kreta,Eri Beach,8148,Pantour,All Inclusive
"2.6. - 9.6.
							(8 dní)",13470,Kreta,Gortyna,8248,Fischer,All Inclusive
"2.6. - 9.6.
							(8 dní)",10970,Kreta,Gortyna,8248,Fischer,Polopenze
"3.6. - 10.6.
							(8 dní)",13470,Kreta,Gortyna,8248,Fischer,All Inclusive
"3.6. - 10.6.
							(8 dní)",17928,Kreta,Malia Bay,8599,Hydrotour SK,All Inclusive
"1.10. - 8.10.
							(8 dní)",15941,Kreta,Dessole Dolphin Bay Resort,36829,Exim Tours,All Inclusive
"30.9. - 7.10.
							(8 dní)",11090,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"30.9. - 7.10.
							(8 dní)",11690,Kreta,Rethymno Village,8986,Pantour,All Inclusive
"1.10. - 8.10.
							(8 dní)",13190,Kreta,Rethymno Village,8986,,All Inclusive
"30.9. - 7.10.
							(8 dní)",18291,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"30.9. - 7.10.
							(8 dní)",18291,Kreta,Kavros Beach,21275,Bulgariatour,All Inclusive
"30.9. - 7.10.
							(8 dní)",15631,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"30.9. - 7.10.
							(8 dní)",15190,Kreta,Jo-an Beach,8397,Inex,Polopenze
"1.10. - 8.10.
							(8 dní)",12690,Kreta,Jo-an Beach,8397,Blue Style,Polopenze
"1.10. - 8.10.
							(8 dní)",14690,Kreta,Jo-an Beach,8397,Blue Style,All Inclusive
"30.9. - 7.10.
							(8 dní)",10460,Kreta,Fereniki,8182,My Planet (Travel Planet),All Inclusive
"30.9. - 7.10.
							(8 dní)",9590,Kreta,Fereniki,8182,Pantour,Snídaně
"30.9. - 7.10.
							(8 dní)",9480,Kreta,Fereniki,8182,,Polopenze
"30.9. - 7.10.
							(8 dní)",12790,Kreta,Eri Beach,8148,Pantour,All Inclusive
"1.10. - 8.10.
							(8 dní)",15290,Kreta,Eri Beach,8148,,All Inclusive
"30.9. - 7.10.
							(8 dní)",11100,Kreta,Gortyna,8248,Fischer,Polopenze
"30.9. - 7.10.
							(8 dní)",14100,Kreta,Gortyna,8248,Fischer,All Inclusive
"1.10. - 8.10.
							(8 dní)",13990,Kreta,Gortyna,8248,Fischer,All Inclusive
"1.9. - 8.9.
							(8 dní)",13190,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",13390,Kreta,Blue Sky Beach,103281,,All Inclusive
"3.9. - 10.9.
							(8 dní)",13790,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",21902,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"2.9. - 9.9.
							(8 dní)",19165,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"3.9. - 10.9.
							(8 dní)",21750,Kreta,Dessole Dolphin Bay Resort,36829,Electra Tours,All Inclusive
"1.9. - 8.9.
							(8 dní)",16541,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"2.9. - 9.9.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",19671,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"2.9. - 9.9.
							(8 dní)",21990,Kreta,Jo-an Beach,8397,Inex,Polopenze
"3.9. - 10.9.
							(8 dní)",21990,Kreta,Jo-an Beach,8397,Inex,Polopenze
"1.9. - 8.9.
							(8 dní)",11670,Kreta,Fereniki,8182,Pantour,Polopenze
"9.9. - 16.9.
							(8 dní)",21902,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"1.9. - 8.9.
							(8 dní)",12470,Kreta,Fereniki,8182,,All Inclusive
"1.9. - 8.9.
							(8 dní)",11170,Kreta,Fereniki,8182,Pantour,Snídaně
"1.9. - 8.9.
							(8 dní)",14390,Kreta,Eri Beach,8148,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",14590,Kreta,Eri Beach,8148,,All Inclusive
"3.9. - 10.9.
							(8 dní)",14990,Kreta,Eri Beach,8148,Pantour,All Inclusive
"1.9. - 8.9.
							(8 dní)",15760,Kreta,Gortyna,8248,Fischer,All Inclusive
"1.9. - 8.9.
							(8 dní)",12760,Kreta,Gortyna,8248,Fischer,Polopenze
"2.9. - 9.9.
							(8 dní)",15760,Kreta,Gortyna,8248,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",19193,Kreta,Malia Bay,8599,Hydrotour SK,All Inclusive
"9.9. - 16.9.
							(8 dní)",19165,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"10.9. - 17.9.
							(8 dní)",19141,Kreta,Dessole Dolphin Bay Resort,36829,Exim Tours,All Inclusive
"8.9. - 15.9.
							(8 dní)",13790,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"9.9. - 16.9.
							(8 dní)",13790,Kreta,Blue Sky Beach,103281,,All Inclusive
"10.9. - 17.9.
							(8 dní)",13490,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",15541,Kreta,Rethymno Village,8986,Exim Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",14780,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"10.9. - 17.9.
							(8 dní)",14890,Kreta,Rethymno Village,8986,Blue Style,All Inclusive
"8.9. - 15.9.
							(8 dní)",16541,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",19211,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"9.9. - 16.9.
							(8 dní)",16551,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"9.9. - 16.9.
							(8 dní)",20090,Kreta,Jo-an Beach,8397,Inex,Polopenze
"10.9. - 17.9.
							(8 dní)",19690,Kreta,Jo-an Beach,8397,Inex,Polopenze
"8.9. - 15.9.
							(8 dní)",11570,Kreta,Fereniki,8182,Pantour,Snídaně
"8.9. - 15.9.
							(8 dní)",12070,Kreta,Fereniki,8182,,Polopenze
"8.9. - 15.9.
							(8 dní)",12850,Kreta,Fereniki,8182,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",14990,Kreta,Eri Beach,8148,Pantour,All Inclusive
"9.9. - 16.9.
							(8 dní)",14990,Kreta,Eri Beach,8148,,All Inclusive
"10.9. - 17.9.
							(8 dní)",14790,Kreta,Eri Beach,8148,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",15790,Kreta,Gortyna,8248,Fischer,All Inclusive
"8.9. - 15.9.
							(8 dní)",12790,Kreta,Gortyna,8248,Fischer,Polopenze
"9.9. - 16.9.
							(8 dní)",15790,Kreta,Gortyna,8248,Fischer,All Inclusive
"18.8. - 25.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",18576,Kreta,Dessole Dolphin Bay Resort,36829,Exim Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",15090,Kreta,Blue Sky Beach,103281,,All Inclusive
"20.8. - 27.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",23515,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"19.8. - 26.8.
							(8 dní)",20429,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"20.8. - 27.8.
							(8 dní)",22250,Kreta,Dessole Dolphin Bay Resort,36829,Electra Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",15880,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"19.8. - 26.8.
							(8 dní)",15880,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"20.8. - 27.8.
							(8 dní)",16990,Kreta,Rethymno Village,8986,Blue Style,All Inclusive
"18.8. - 25.8.
							(8 dní)",17111,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"19.8. - 26.8.
							(8 dní)",20591,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"19.8. - 26.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"16.9. - 23.9.
							(8 dní)",20750,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"16.9. - 23.9.
							(8 dní)",18575,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"15.9. - 22.9.
							(8 dní)",12390,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",11690,Kreta,Blue Sky Beach,103281,,All Inclusive
"17.9. - 24.9.
							(8 dní)",11590,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",14490,Kreta,Rethymno Village,8986,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",13990,Kreta,Rethymno Village,8986,,All Inclusive
"17.9. - 24.9.
							(8 dní)",13990,Kreta,Rethymno Village,8986,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",16541,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",16091,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"16.9. - 23.9.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"15.9. - 22.9.
							(8 dní)",17190,Kreta,Jo-an Beach,8397,Pantour,All Inclusive
"25.8. - 1.9.
							(8 dní)",13890,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"20.8. - 27.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"18.8. - 25.8.
							(8 dní)",17690,Kreta,Fereniki,8182,Pantour,Polopenze
"18.8. - 25.8.
							(8 dní)",18890,Kreta,Fereniki,8182,,All Inclusive
"18.8. - 25.8.
							(8 dní)",17090,Kreta,Fereniki,8182,Pantour,Snídaně
"18.8. - 25.8.
							(8 dní)",16290,Kreta,Eri Beach,8148,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",16190,Kreta,Eri Beach,8148,,All Inclusive
"20.8. - 27.8.
							(8 dní)",15990,Kreta,Eri Beach,8148,Pantour,All Inclusive
"18.8. - 25.8.
							(8 dní)",14020,Kreta,Gortyna,8248,Fischer,Polopenze
"18.8. - 25.8.
							(8 dní)",17520,Kreta,Gortyna,8248,Fischer,All Inclusive
"19.8. - 26.8.
							(8 dní)",14020,Kreta,Gortyna,8248,Fischer,Polopenze
"15.9. - 22.9.
							(8 dní)",14890,Kreta,Jo-an Beach,8397,,Polopenze
"16.9. - 23.9.
							(8 dní)",16690,Kreta,Jo-an Beach,8397,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",10780,Kreta,Fereniki,8182,My Planet (Travel Planet),All Inclusive
"16.9. - 23.9.
							(8 dní)",10320,Kreta,Fereniki,8182,Fischer,Polopenze
"16.9. - 23.9.
							(8 dní)",9870,Kreta,Fereniki,8182,Fischer,Snídaně
"15.9. - 22.9.
							(8 dní)",14090,Kreta,Eri Beach,8148,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",13490,Kreta,Eri Beach,8148,,All Inclusive
"17.9. - 24.9.
							(8 dní)",13390,Kreta,Eri Beach,8148,Pantour,All Inclusive
"15.9. - 22.9.
							(8 dní)",14470,Kreta,Gortyna,8248,Fischer,All Inclusive
"15.9. - 22.9.
							(8 dní)",11470,Kreta,Gortyna,8248,Fischer,Polopenze
"16.9. - 23.9.
							(8 dní)",14470,Kreta,Gortyna,8248,Fischer,All Inclusive
"26.8. - 2.9.
							(8 dní)",13790,Kreta,Blue Sky Beach,103281,,All Inclusive
"27.8. - 3.9.
							(8 dní)",13690,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"26.8. - 2.9.
							(8 dní)",22593,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"26.8. - 2.9.
							(8 dní)",19165,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"27.8. - 3.9.
							(8 dní)",21750,Kreta,Dessole Dolphin Bay Resort,36829,Electra Tours,All Inclusive
"25.8. - 1.9.
							(8 dní)",14780,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"25.8. - 1.9.
							(8 dní)",16541,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",20131,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"26.8. - 2.9.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",21290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"27.8. - 3.9.
							(8 dní)",21590,Kreta,Jo-an Beach,8397,Inex,Polopenze
"25.8. - 1.9.
							(8 dní)",13990,Kreta,Fereniki,8182,Pantour,Polopenze
"25.8. - 1.9.
							(8 dní)",15090,Kreta,Fereniki,8182,,All Inclusive
"25.8. - 1.9.
							(8 dní)",13290,Kreta,Fereniki,8182,Pantour,Snídaně
"25.8. - 1.9.
							(8 dní)",14390,Kreta,Eri Beach,8148,Pantour,All Inclusive
"26.8. - 2.9.
							(8 dní)",14490,Kreta,Eri Beach,8148,,All Inclusive
"27.8. - 3.9.
							(8 dní)",14390,Kreta,Eri Beach,8148,Pantour,All Inclusive
"25.8. - 1.9.
							(8 dní)",16630,Kreta,Gortyna,8248,Fischer,All Inclusive
"25.8. - 1.9.
							(8 dní)",13630,Kreta,Gortyna,8248,Fischer,Polopenze
"26.8. - 2.9.
							(8 dní)",16630,Kreta,Gortyna,8248,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",18201,Kreta,Dessole Dolphin Bay Resort,36829,Exim Tours,All Inclusive
"23.9. - 30.9.
							(8 dní)",20289,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"23.9. - 30.9.
							(8 dní)",17985,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"22.9. - 29.9.
							(8 dní)",11590,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"23.9. - 30.9.
							(8 dní)",11690,Kreta,Blue Sky Beach,103281,,All Inclusive
"22.9. - 29.9.
							(8 dní)",11470,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",11470,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"24.9. - 1.10.
							(8 dní)",9470,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",16541,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"23.9. - 30.9.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"23.9. - 30.9.
							(8 dní)",18291,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"23.9. - 30.9.
							(8 dní)",18190,Kreta,Jo-an Beach,8397,Inex,Polopenze
"24.9. - 1.10.
							(8 dní)",17590,Kreta,Jo-an Beach,8397,Inex,Polopenze
"23.9. - 30.9.
							(8 dní)",10160,Kreta,Fereniki,8182,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",17922,Kreta,Fereniki,8182,VTT,Light All inclusive
"23.9. - 30.9.
							(8 dní)",9380,Kreta,Fereniki,8182,Fischer,Polopenze
"22.9. - 29.9.
							(8 dní)",13390,Kreta,Eri Beach,8148,Pantour,All Inclusive
"23.9. - 30.9.
							(8 dní)",13490,Kreta,Eri Beach,8148,,All Inclusive
"24.9. - 1.10.
							(8 dní)",17890,Kreta,Eri Beach,8148,Pantour,All Inclusive
"22.9. - 29.9.
							(8 dní)",11470,Kreta,Gortyna,8248,Fischer,Polopenze
"22.9. - 29.9.
							(8 dní)",14470,Kreta,Gortyna,8248,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",14470,Kreta,Gortyna,8248,Fischer,All Inclusive
"11.8. - 18.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"12.8. - 19.8.
							(8 dní)",15090,Kreta,Blue Sky Beach,103281,,All Inclusive
"13.8. - 20.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"12.8. - 19.8.
							(8 dní)",24436,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"12.8. - 19.8.
							(8 dní)",20851,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"13.8. - 20.8.
							(8 dní)",23550,Kreta,Dessole Dolphin Bay Resort,36829,Electra Tours,All Inclusive
"11.8. - 18.8.
							(8 dní)",12580,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"12.8. - 19.8.
							(8 dní)",12580,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"13.8. - 20.8.
							(8 dní)",16490,Kreta,Rethymno Village,8986,Pantour,All Inclusive
"11.8. - 18.8.
							(8 dní)",17206,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"12.8. - 19.8.
							(8 dní)",20591,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"12.8. - 19.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"13.8. - 20.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"11.8. - 18.8.
							(8 dní)",17090,Kreta,Fereniki,8182,Pantour,Snídaně
"11.8. - 18.8.
							(8 dní)",18890,Kreta,Fereniki,8182,,All Inclusive
"11.8. - 18.8.
							(8 dní)",17690,Kreta,Fereniki,8182,Pantour,Polopenze
"11.8. - 18.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,Pantour,All Inclusive
"12.8. - 19.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,,All Inclusive
"13.8. - 20.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,Pantour,All Inclusive
"11.8. - 18.8.
							(8 dní)",17520,Kreta,Gortyna,8248,Fischer,All Inclusive
"11.8. - 18.8.
							(8 dní)",14020,Kreta,Gortyna,8248,Fischer,Polopenze
"12.8. - 19.8.
							(8 dní)",14020,Kreta,Gortyna,8248,Fischer,Polopenze
"4.8. - 11.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",15090,Kreta,Blue Sky Beach,103281,,All Inclusive
"6.8. - 13.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",24436,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"5.8. - 12.8.
							(8 dní)",20851,Kreta,Dessole Dolphin Bay Resort,36829,Kartago Tours SK,All Inclusive
"6.8. - 13.8.
							(8 dní)",23550,Kreta,Dessole Dolphin Bay Resort,36829,Electra Tours,All Inclusive
"4.8. - 11.8.
							(8 dní)",16780,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"5.8. - 12.8.
							(8 dní)",16780,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"6.8. - 13.8.
							(8 dní)",17990,Kreta,Rethymno Village,8986,Blue Style,All Inclusive
"4.8. - 11.8.
							(8 dní)",17206,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",17931,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"5.8. - 12.8.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"5.8. - 12.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"6.8. - 13.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"4.8. - 11.8.
							(8 dní)",17690,Kreta,Fereniki,8182,Pantour,Polopenze
"4.8. - 11.8.
							(8 dní)",18890,Kreta,Fereniki,8182,,All Inclusive
"4.8. - 11.8.
							(8 dní)",17090,Kreta,Fereniki,8182,Pantour,Snídaně
"4.8. - 11.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,,All Inclusive
"6.8. - 13.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,Pantour,All Inclusive
"4.8. - 11.8.
							(8 dní)",14020,Kreta,Gortyna,8248,Fischer,Polopenze
"4.8. - 11.8.
							(8 dní)",17520,Kreta,Gortyna,8248,Fischer,All Inclusive
"5.8. - 12.8.
							(8 dní)",14020,Kreta,Gortyna,8248,Fischer,Polopenze
"30.6. - 7.7.
							(8 dní)",14890,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"1.7. - 8.7.
							(8 dní)",15090,Kreta,Blue Sky Beach,103281,,All Inclusive
"2.7. - 9.7.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"1.7. - 8.7.
							(8 dní)",24436,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"30.6. - 7.7.
							(8 dní)",17681,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",20591,Kreta,Kavros Beach,21275,Bulgariatour,Light All inclusive
"1.7. - 8.7.
							(8 dní)",17931,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"1.7. - 8.7.
							(8 dní)",19390,Kreta,Jo-an Beach,8397,Inex,Polopenze
"2.7. - 9.7.
							(8 dní)",19390,Kreta,Jo-an Beach,8397,Inex,Polopenze
"30.6. - 7.7.
							(8 dní)",14390,Kreta,Fereniki,8182,Pantour,Polopenze
"30.6. - 7.7.
							(8 dní)",15390,Kreta,Fereniki,8182,,All Inclusive
"30.6. - 7.7.
							(8 dní)",13690,Kreta,Fereniki,8182,Pantour,Snídaně
"30.6. - 7.7.
							(8 dní)",15590,Kreta,Eri Beach,8148,Pantour,All Inclusive
"1.7. - 8.7.
							(8 dní)",15580,Kreta,Eri Beach,8148,,All Inclusive
"2.7. - 9.7.
							(8 dní)",15690,Kreta,Eri Beach,8148,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",12260,Kreta,Gortyna,8248,Fischer,Polopenze
"30.6. - 7.7.
							(8 dní)",15260,Kreta,Gortyna,8248,Fischer,All Inclusive
"1.7. - 8.7.
							(8 dní)",19839,Kreta,Malia Bay,8599,Hydrotour SK,All Inclusive
"7.7. - 14.7.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"8.7. - 15.7.
							(8 dní)",15090,Kreta,Blue Sky Beach,103281,,All Inclusive
"9.7. - 16.7.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"8.7. - 15.7.
							(8 dní)",24436,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"7.7. - 14.7.
							(8 dní)",17206,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"8.7. - 15.7.
							(8 dní)",20190,Kreta,Jo-an Beach,8397,Inex,Polopenze
"9.7. - 16.7.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"7.7. - 14.7.
							(8 dní)",15280,Kreta,Fereniki,8182,Pantour,All Inclusive
"7.7. - 14.7.
							(8 dní)",14690,Kreta,Fereniki,8182,,Polopenze
"28.7. - 4.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"7.7. - 14.7.
							(8 dní)",13990,Kreta,Fereniki,8182,Pantour,Snídaně
"7.7. - 14.7.
							(8 dní)",16390,Kreta,Eri Beach,8148,Pantour,All Inclusive
"8.7. - 15.7.
							(8 dní)",16380,Kreta,Eri Beach,8148,,All Inclusive
"9.7. - 16.7.
							(8 dní)",16590,Kreta,Eri Beach,8148,My Planet (Travel Planet),All Inclusive
"7.7. - 14.7.
							(8 dní)",15260,Kreta,Gortyna,8248,Fischer,All Inclusive
"7.7. - 14.7.
							(8 dní)",12260,Kreta,Gortyna,8248,Fischer,Polopenze
"8.7. - 15.7.
							(8 dní)",15260,Kreta,Gortyna,8248,Fischer,All Inclusive
"8.7. - 15.7.
							(8 dní)",19839,Kreta,Malia Bay,8599,Hydrotour SK,All Inclusive
"29.7. - 5.8.
							(8 dní)",15090,Kreta,Blue Sky Beach,103281,,All Inclusive
"30.7. - 6.8.
							(8 dní)",14990,Kreta,Blue Sky Beach,103281,Pantour,All Inclusive
"29.7. - 5.8.
							(8 dní)",24436,Kreta,Dessole Dolphin Bay Resort,36829,Koala Tours SK,Ultra All inclusive
"30.7. - 6.8.
							(8 dní)",25750,Kreta,Dessole Dolphin Bay Resort,36829,Electra Tours,All Inclusive
"28.7. - 4.8.
							(8 dní)",12580,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"30.7. - 6.8.
							(8 dní)",14840,Kreta,Rethymno Village,8986,Fischer,All Inclusive
"28.7. - 4.8.
							(8 dní)",17206,Kreta,Kavros Beach,21275,Exim Tours,All Inclusive
"29.7. - 5.8.
							(8 dní)",17338,Kreta,Kavros Beach,21275,Kartago Tours SK,All Inclusive
"29.7. - 5.8.
							(8 dní)",17931,Kreta,Kavros Beach,21275,Bulgariatour,Polopenze
"29.7. - 5.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"30.7. - 6.8.
							(8 dní)",20290,Kreta,Jo-an Beach,8397,Inex,Polopenze
"28.7. - 4.8.
							(8 dní)",16490,Kreta,Fereniki,8182,Pantour,Polopenze
"28.7. - 4.8.
							(8 dní)",17570,Kreta,Fereniki,8182,,All Inclusive
"28.7. - 4.8.
							(8 dní)",15890,Kreta,Fereniki,8182,Pantour,Snídaně
"28.7. - 4.8.
							(8 dní)",16590,Kreta,Eri Beach,8148,Pantour,All Inclusive
