Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"30.9. - 7.10.
							(8 dní)",15090,Corfu,Alkyon,21090,Inex,Polopenze
"29.9. - 6.10.
							(8 dní)",9639,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"30.9. - 7.10.
							(8 dní)",17206,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"29.9. - 6.10.
							(8 dní)",24390,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"29.9. - 8.10.
							(10 dní)",26890,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"30.9. - 7.10.
							(8 dní)",21990,Corfu,Aquis Sandy Beach,29107,Inex,All Inclusive
"30.9. - 7.10.
							(8 dní)",17206,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"30.9. - 7.10.
							(8 dní)",18190,Corfu,Elea Beach,8119,Inex,Polopenze
"30.9. - 7.10.
							(8 dní)",16390,Corfu,Livadi Nafsika,8555,Inex,Polopenze
"29.9. - 6.10.
							(8 dní)",15062,Corfu,Sunshine Corfu & Spa,34393,Solartour SK,All Inclusive
"30.9. - 7.10.
							(8 dní)",21990,Corfu,Sunshine Corfu & Spa,34393,Inex,All Inclusive
"29.9. - 6.10.
							(8 dní)",11240,Corfu,Golden Sands,8240,Solartour SK,All Inclusive
"16.9. - 23.9.
							(8 dní)",12190,Corfu,Alkyon,21090,Datour,Polopenze
"16.9. - 23.9.
							(8 dní)",14390,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"15.9. - 22.9.
							(8 dní)",12673,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"16.9. - 23.9.
							(8 dní)",11390,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",16356,Corfu,Angela Beach,21653,Exim Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",22501,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"15.9. - 22.9.
							(8 dní)",27990,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"15.9. - 24.9.
							(10 dní)",31690,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"16.9. - 23.9.
							(8 dní)",19980,Corfu,Aquis Sandy Beach,29107,Eti Slovensko SK,All Inclusive
"16.9. - 23.9.
							(8 dní)",12061,Corfu,Sea Bird,9060,Exim Tours,Polopenze
"2.9. - 9.9.
							(8 dní)",12690,Corfu,Alkyon,21090,Datour,Polopenze
"16.9. - 23.9.
							(8 dní)",12250,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"16.9. - 23.9.
							(8 dní)",20990,Corfu,Elea Beach,8119,Inex,Polopenze
"16.9. - 23.9.
							(8 dní)",15990,Corfu,Ipsos Beach,8381,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",13490,Corfu,Ipsos Beach,8381,,Polopenze
"16.9. - 23.9.
							(8 dní)",15050,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"2.9. - 9.9.
							(8 dní)",15390,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"1.9. - 8.9.
							(8 dní)",16270,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",12490,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",24676,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"1.9. - 8.9.
							(8 dní)",29490,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"1.9. - 10.9.
							(10 dní)",34690,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"2.9. - 9.9.
							(8 dní)",22200,Corfu,Aquis Sandy Beach,29107,Eti Slovensko SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",12350,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"9.9. - 16.9.
							(8 dní)",12390,Corfu,Alkyon,21090,Datour,Polopenze
"2.9. - 9.9.
							(8 dní)",13850,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"2.9. - 9.9.
							(8 dní)",22116,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"2.9. - 9.9.
							(8 dní)",22090,Corfu,Elea Beach,8119,Inex,Polopenze
"2.9. - 9.9.
							(8 dní)",15990,Corfu,Ipsos Beach,8381,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",13490,Corfu,Ipsos Beach,8381,,Polopenze
"2.9. - 9.9.
							(8 dní)",14850,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"2.9. - 9.9.
							(8 dní)",15990,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"2.9. - 9.9.
							(8 dní)",16190,Corfu,Livadi Nafsika,8555,Pantour,All Inclusive
"9.9. - 16.9.
							(8 dní)",15390,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"8.9. - 15.9.
							(8 dní)",16439,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"9.9. - 16.9.
							(8 dní)",13090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"9.9. - 16.9.
							(8 dní)",17111,Corfu,Angela Beach,21653,Exim Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",23541,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"8.9. - 15.9.
							(8 dní)",29490,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"8.9. - 17.9.
							(10 dní)",34690,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"9.9. - 16.9.
							(8 dní)",22565,Corfu,Aquis Sandy Beach,29107,Eti Slovensko SK,All Inclusive
"9.9. - 16.9.
							(8 dní)",12531,Corfu,Sea Bird,9060,Exim Tours,Polopenze
"9.9. - 16.9.
							(8 dní)",12350,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"9.9. - 16.9.
							(8 dní)",22496,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",22090,Corfu,Elea Beach,8119,Inex,Polopenze
"9.9. - 16.9.
							(8 dní)",16590,Corfu,Ipsos Beach,8381,Pantour,All Inclusive
"9.9. - 16.9.
							(8 dní)",14090,Corfu,Ipsos Beach,8381,,Polopenze
"9.9. - 16.9.
							(8 dní)",14850,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"23.9. - 30.9.
							(8 dní)",12390,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"23.9. - 30.9.
							(8 dní)",12190,Corfu,Alkyon,21090,Datour,Polopenze
"22.9. - 29.9.
							(8 dní)",12421,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"23.9. - 30.9.
							(8 dní)",11390,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"23.9. - 30.9.
							(8 dní)",20706,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"22.9. - 29.9.
							(8 dní)",24390,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"22.9. - 1.10.
							(10 dní)",27990,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"23.9. - 30.9.
							(8 dní)",17141,Corfu,Aquis Sandy Beach,29107,Eti Slovensko SK,All Inclusive
"23.9. - 30.9.
							(8 dní)",11401,Corfu,Sea Bird,9060,Exim Tours,Polopenze
"23.9. - 30.9.
							(8 dní)",11550,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"23.9. - 30.9.
							(8 dní)",18336,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"23.9. - 30.9.
							(8 dní)",18190,Corfu,Elea Beach,8119,Inex,Polopenze
"23.9. - 30.9.
							(8 dní)",12490,Corfu,Ipsos Beach,8381,Pantour,Polopenze
"23.9. - 30.9.
							(8 dní)",14990,Corfu,Ipsos Beach,8381,,All Inclusive
"23.9. - 30.9.
							(8 dní)",13890,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"23.9. - 30.9.
							(8 dní)",16190,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"23.9. - 30.9.
							(8 dní)",14126,Corfu,Livadi Nafsika,8555,Exim Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",15950,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",17090,Corfu,Alkyon,21090,Inex,Polopenze
"25.8. - 1.9.
							(8 dní)",17760,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",12490,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"26.8. - 2.9.
							(8 dní)",24676,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"25.8. - 1.9.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"25.8. - 3.9.
							(10 dní)",41390,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"26.8. - 2.9.
							(8 dní)",23290,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",13590,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"26.8. - 2.9.
							(8 dní)",15090,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"19.8. - 26.8.
							(8 dní)",12490,Corfu,Alkyon,21090,Datour,Polopenze
"26.8. - 2.9.
							(8 dní)",20701,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",25490,Corfu,Elea Beach,8119,Inex,Polopenze
"26.8. - 2.9.
							(8 dní)",13330,Corfu,Ipsos Beach,8381,Pantour,Polopenze
"26.8. - 2.9.
							(8 dní)",15850,Corfu,Ipsos Beach,8381,,All Inclusive
"26.8. - 2.9.
							(8 dní)",15450,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"26.8. - 2.9.
							(8 dní)",19790,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",17390,Corfu,Livadi Nafsika,8555,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",16790,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",18715,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"19.8. - 26.8.
							(8 dní)",14090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",27041,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"18.8. - 27.8.
							(10 dní)",43290,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"19.8. - 26.8.
							(8 dní)",28150,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",15446,Corfu,Sea Bird,9060,Exim Tours,Polopenze
"19.8. - 26.8.
							(8 dní)",15550,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"19.8. - 26.8.
							(8 dní)",22691,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",24650,Corfu,Elea Beach,8119,Electra Tours,Polopenze
"19.8. - 26.8.
							(8 dní)",16781,Corfu,Ipsos Beach,8381,Exim Tours,Polopenze
"19.8. - 26.8.
							(8 dní)",19146,Corfu,Ipsos Beach,8381,Exim Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",17750,Corfu,Ipsos Beach,8381,Electra Tours,Snídaně
"19.8. - 26.8.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"19.8. - 26.8.
							(8 dní)",17791,Corfu,Livadi Nafsika,8555,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",16790,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",12490,Corfu,Alkyon,21090,Datour,Polopenze
"11.8. - 18.8.
							(8 dní)",18322,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"12.8. - 19.8.
							(8 dní)",14090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"12.8. - 19.8.
							(8 dní)",29876,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"11.8. - 18.8.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"11.8. - 20.8.
							(10 dní)",43290,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"12.8. - 19.8.
							(8 dní)",27117,Corfu,Aquis Sandy Beach,29107,Eti Slovensko SK,All Inclusive
"12.8. - 19.8.
							(8 dní)",15346,Corfu,Sea Bird,9060,Exim Tours,Polopenze
"12.8. - 19.8.
							(8 dní)",15550,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"12.8. - 19.8.
							(8 dní)",22691,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",22874,Corfu,Elea Beach,8119,Eti Slovensko SK,Polopenze
"12.8. - 19.8.
							(8 dní)",19146,Corfu,Ipsos Beach,8381,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",16781,Corfu,Ipsos Beach,8381,Exim Tours,Polopenze
"12.8. - 19.8.
							(8 dní)",17750,Corfu,Ipsos Beach,8381,Electra Tours,Snídaně
"12.8. - 19.8.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"12.8. - 19.8.
							(8 dní)",17791,Corfu,Livadi Nafsika,8555,Exim Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",16790,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",12490,Corfu,Alkyon,21090,Datour,Polopenze
"4.8. - 11.8.
							(8 dní)",18322,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"5.8. - 12.8.
							(8 dní)",14090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",29876,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"4.8. - 11.8.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"4.8. - 13.8.
							(10 dní)",43290,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"5.8. - 12.8.
							(8 dní)",28150,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",15346,Corfu,Sea Bird,9060,Exim Tours,Polopenze
"22.7. - 29.7.
							(8 dní)",16790,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",15550,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"5.8. - 12.8.
							(8 dní)",22691,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",20682,Corfu,Elea Beach,8119,Eti Slovensko SK,Polopenze
"5.8. - 12.8.
							(8 dní)",17760,Corfu,Ipsos Beach,8381,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",15160,Corfu,Ipsos Beach,8381,,Polopenze
"5.8. - 12.8.
							(8 dní)",17750,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"5.8. - 12.8.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"5.8. - 12.8.
							(8 dní)",17850,Corfu,Livadi Nafsika,8555,Electra Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",16590,Corfu,Alkyon,21090,Inex,Polopenze
"21.7. - 28.7.
							(8 dní)",16664,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"22.7. - 29.7.
							(8 dní)",14090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"22.7. - 29.7.
							(8 dní)",29876,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"21.7. - 28.7.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"21.7. - 30.7.
							(10 dní)",43290,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"22.7. - 29.7.
							(8 dní)",28150,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",13990,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",12490,Corfu,Alkyon,21090,Datour,Polopenze
"15.7. - 22.7.
							(8 dní)",12190,Corfu,Alkyon,21090,Datour,Polopenze
"24.6. - 1.7.
							(8 dní)",13176,Corfu,Alkyon,21090,AGL travel (Agrolex),Polopenze
"8.7. - 14.7.
							(7 dní)",15950,Corfu,Alkyon,21090,AGL travel (Agrolex),All Inclusive
"22.7. - 29.7.
							(8 dní)",15350,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"22.7. - 29.7.
							(8 dní)",24106,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",26090,Corfu,Elea Beach,8119,Inex,Polopenze
"22.7. - 29.7.
							(8 dní)",15790,Corfu,Ipsos Beach,8381,Pantour,Polopenze
"22.7. - 29.7.
							(8 dní)",17750,Corfu,Ipsos Beach,8381,,Snídaně
"22.7. - 29.7.
							(8 dní)",18390,Corfu,Ipsos Beach,8381,Electra Tours,All Inclusive
"22.7. - 29.7.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"22.7. - 29.7.
							(8 dní)",17850,Corfu,Livadi Nafsika,8555,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",16590,Corfu,Alkyon,21090,Inex,Polopenze
"1.7. - 8.7.
							(8 dní)",14090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"29.7. - 5.8.
							(8 dní)",16790,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"28.7. - 4.8.
							(8 dní)",18041,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"29.7. - 5.8.
							(8 dní)",13980,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"29.7. - 5.8.
							(8 dní)",29876,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"28.7. - 4.8.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"28.7. - 6.8.
							(10 dní)",43290,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"29.7. - 5.8.
							(8 dní)",27539,Corfu,Aquis Sandy Beach,29107,Eti Slovensko SK,All Inclusive
"29.7. - 5.8.
							(8 dní)",15290,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",16550,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"15.7. - 22.7.
							(8 dní)",16790,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",17647,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"15.7. - 22.7.
							(8 dní)",14090,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"15.7. - 22.7.
							(8 dní)",29876,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",36190,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"14.7. - 23.7.
							(10 dní)",43290,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"15.7. - 22.7.
							(8 dní)",26250,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",13990,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"24.6. - 1.7.
							(8 dní)",15390,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"24.6. - 1.7.
							(8 dní)",12870,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"24.6. - 1.7.
							(8 dní)",25051,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"23.6. - 30.6.
							(8 dní)",29490,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"23.6. - 2.7.
							(10 dní)",34690,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"24.6. - 1.7.
							(8 dní)",25990,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"24.6. - 1.7.
							(8 dní)",12990,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"24.6. - 1.7.
							(8 dní)",13890,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"24.6. - 1.7.
							(8 dní)",22396,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"8.7. - 14.7.
							(7 dní)",13500,Corfu,Alkyon,21090,AGL travel (Agrolex),Polopenze
"8.7. - 15.7.
							(8 dní)",16390,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"7.7. - 14.7.
							(8 dní)",17170,Corfu,Summertime Apartments,46475,Solartour SK,All Inclusive
"8.7. - 15.7.
							(8 dní)",13580,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"8.7. - 15.7.
							(8 dní)",29876,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"7.7. - 14.7.
							(8 dní)",32390,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"7.7. - 16.7.
							(10 dní)",39490,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"8.7. - 15.7.
							(8 dní)",32490,Corfu,Aquis Sandy Beach,29107,Inex,All Inclusive
"8.7. - 15.7.
							(8 dní)",13990,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",28390,Corfu,Aquis Sandy Beach,29107,Inex,All Inclusive
"1.7. - 8.7.
							(8 dní)",15050,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",15750,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"1.7. - 8.7.
							(8 dní)",25650,Corfu,Elea Beach,8119,Electra Tours,Polopenze
"1.7. - 8.7.
							(8 dní)",29750,Corfu,Elea Beach,8119,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",17350,Corfu,Livadi Nafsika,8555,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",20950,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"2.7. - 9.7.
							(8 dní)",20800,Corfu,Livadi Nafsika,8555,Fischer,All Inclusive
"29.7. - 5.8.
							(8 dní)",22691,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"29.7. - 5.8.
							(8 dní)",21694,Corfu,Elea Beach,8119,Eti Slovensko SK,Polopenze
"29.7. - 5.8.
							(8 dní)",15010,Corfu,Ipsos Beach,8381,Pantour,Polopenze
"29.7. - 5.8.
							(8 dní)",17610,Corfu,Ipsos Beach,8381,,All Inclusive
"29.7. - 5.8.
							(8 dní)",17750,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"29.7. - 5.8.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"29.7. - 5.8.
							(8 dní)",17791,Corfu,Livadi Nafsika,8555,Exim Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",15350,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"15.7. - 22.7.
							(8 dní)",22691,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",24650,Corfu,Elea Beach,8119,Electra Tours,Polopenze
"15.7. - 22.7.
							(8 dní)",15090,Corfu,Ipsos Beach,8381,Pantour,Polopenze
"15.7. - 22.7.
							(8 dní)",17590,Corfu,Ipsos Beach,8381,,All Inclusive
"15.7. - 22.7.
							(8 dní)",16950,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"15.7. - 22.7.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"15.7. - 22.7.
							(8 dní)",17791,Corfu,Livadi Nafsika,8555,Exim Tours,All Inclusive
"24.6. - 1.7.
							(8 dní)",22090,Corfu,Elea Beach,8119,Inex,Polopenze
"24.6. - 1.7.
							(8 dní)",16590,Corfu,Ipsos Beach,8381,Pantour,All Inclusive
"24.6. - 1.7.
							(8 dní)",13790,Corfu,Ipsos Beach,8381,,Polopenze
"24.6. - 1.7.
							(8 dní)",14950,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"24.6. - 1.7.
							(8 dní)",16090,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"24.6. - 1.7.
							(8 dní)",16290,Corfu,Livadi Nafsika,8555,Electra Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",15350,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"8.7. - 15.7.
							(8 dní)",22691,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"8.7. - 15.7.
							(8 dní)",25090,Corfu,Elea Beach,8119,Electra Tours,Polopenze
"8.7. - 15.7.
							(8 dní)",20390,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"8.7. - 15.7.
							(8 dní)",18790,Corfu,Livadi Nafsika,8555,Electra Tours,All Inclusive
"7.7. - 14.7.
							(8 dní)",20082,Corfu,Sunshine Corfu & Spa,34393,Čedok,All Inclusive
"8.7. - 15.7.
							(8 dní)",24090,Corfu,Sunshine Corfu & Spa,34393,,All Inclusive
"17.6. - 24.6.
							(8 dní)",12390,Corfu,Alkyon,21090,Datour,Polopenze
"30.6. - 7.7.
							(8 dní)",21312,Corfu,Sunshine Corfu & Spa,34393,Čedok,All Inclusive
"1.7. - 8.7.
							(8 dní)",21890,Corfu,Sunshine Corfu & Spa,34393,,All Inclusive
"1.7. - 8.7.
							(8 dní)",14590,Corfu,Golden Sands,8240,Electra Tours,All Inclusive
"17.6. - 24.6.
							(8 dní)",13990,Corfu,Alkyon,21090,Electra Tours,All Inclusive
"17.6. - 24.6.
							(8 dní)",12590,Corfu,Summertime Apartments,46475,Pantour,All Inclusive
"17.6. - 24.6.
							(8 dní)",25151,Corfu,Mitsis Roda Beach Resort & Spa,27669,Exim Tours,All Inclusive
"16.6. - 23.6.
							(8 dní)",29490,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"16.6. - 25.6.
							(10 dní)",34690,Corfu,Aquis Sandy Beach,29107,Snail Travel Int.,All Inclusive
"17.6. - 24.6.
							(8 dní)",25590,Corfu,Aquis Sandy Beach,29107,Electra Tours,All Inclusive
"17.6. - 24.6.
							(8 dní)",12590,Corfu,Sea Bird,9060,Electra Tours,Snídaně
"17.6. - 24.6.
							(8 dní)",13650,Corfu,Sea Bird,9060,Electra Tours,Polopenze
"17.6. - 24.6.
							(8 dní)",21081,Corfu,Elea Beach,8119,Exim Tours,All Inclusive
"17.6. - 24.6.
							(8 dní)",22090,Corfu,Elea Beach,8119,Inex,Polopenze
"17.6. - 24.6.
							(8 dní)",15380,Corfu,Ipsos Beach,8381,Pantour,All Inclusive
"17.6. - 24.6.
							(8 dní)",13590,Corfu,Ipsos Beach,8381,,Polopenze
"17.6. - 24.6.
							(8 dní)",14550,Corfu,Ipsos Beach,8381,Pantour,Snídaně
"17.6. - 24.6.
							(8 dní)",15690,Corfu,Livadi Nafsika,8555,Electra Tours,Polopenze
"17.6. - 24.6.
							(8 dní)",15890,Corfu,Livadi Nafsika,8555,Electra Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",20082,Corfu,Sunshine Corfu & Spa,34393,Čedok,All Inclusive
"19.8. - 26.8.
							(8 dní)",21776,Corfu,Sunshine Corfu & Spa,34393,,All Inclusive
